"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Glob_sevanje_min","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","mesec","letni_cas","dan"
"527","Koper",526,87.125,0,2.7,1.9,1.2,5.7,3.6375,2.2,0.3625,0.1,1012.8,1011.975,1011.8,88,82.4625,72.2,8.9,8.25,7.8,21.4,19.0125,18.2,8.4,107.5,7,"poletje","nedelja"
"1231","Koper",4,0.5,0,2.6,1.6625,0.5,4.3,3.025,1.2,0,0,1014.6,1013.9,1013.4,90.7,89.7,88.3,2.4,2.3375,2.2,13.4,13.1,12.8,18.5,63.4,11,"jesen","nedelja"
"1731","Ljubljana",424,82.75,0,0.5,0.325,0.2,2.6,1.8,1,0,0,979.3,979.0375,978.6,96.9,92.2875,79.6,9.6,4.8,3.2,13.8,11.5375,10.2,17,110.1,6,"spomlad","sreda"
"189","Koper",422.9,88.075,0,2.3,1.7625,0.8,3.8,2.9375,1.9,0,0,1013.9,1013.55,1013.3,69,59.2125,40.9,15.7,14.6375,14.1,29.1,23.325,21.3,25.6,169.85,7,"poletje","sreda"
"561","Koper",161,33.75,0,2.6,2.0125,1.6,4.8,3.7375,3.1,0,0.8,1012.8,1012.2625,1011.7,71.5,67.5375,61.7,9.2,8.725,8.3,23.9,22.0375,21.3,20.6,106.35,8,"poletje","torek"
"1402","Ljubljana",282,58.125,0,0.9,0.5875,0.5,2.3,1.7,1.3,0,0.7,979.3,978.6125,978.3,98.7,97.35,90.5,9.3,8.55,8.1,14.9,13.4,13,12.3,122.25,6,"spomlad","nedelja"
"134","Koper",531.9,105.2,0,4.5,2.9,1.4,8.2,5.05,2.8,0,0,1010.9,1010.2,1009.8,63.7,59.2,49.8,0.9,0.6,0,17.3,15.1875,13.6,15.7,129.6,5,"spomlad","ponedeljek"
"1531","Ljubljana",33,5.125,0,3.1,2.5625,2,6.2,5.25,3.5,0,0,984.8,984.3625,984,89,85.85,84,8,7.8875,7.7,17.1,16.525,15.9,20.8,61.5,10,"jesen","sreda"
"943","Koper",3,0.375,0,2.7,2.2625,1.5,8.2,4.9375,3.1,0.225,7.7,1009.3,1007.8875,1006.9,84.6,76.2125,71.3,-5.7,-6.3125,-6.5,7.8,7.175,6.5,11,83.4,2,"zima","petek"
"1809","Ljubljana",225,37.25,0,1.7,0.8,0.2,3.4,2,1,0,0,981.4,980.8375,980.5,97.8,96.275,92.5,10.5,9.6625,9.3,17.8,16.6,15.9,31.9,85.8,9,"poletje","petek"
"351","Koper",1,0.125,0,1.8,1.0125,0.7,2.8,2.05,1.4,0,0,1017.7,1015.6875,1013.2,94.3,91.425,82.4,1.3,0.825,0.6,11.6,10.8875,10.2,23.2,59.6,1,"zima","ponedeljek"
"1465","Ljubljana",145,28.75,0,1.3,1.1,0.8,2.9,2.4625,2.1,0,0,989.2,988.475,987.9,98.7,96.0375,89.6,9.4,7.0875,6.2,13.8,13.05,12.7,11.9,101.55,8,"poletje","èetrtek"
"359","Koper",1,0.125,0,1.7,0.85,0.4,4.4,1.9375,0.9,0,0,1013.9,1011.3,1009.2,94.4,90.375,82.4,0.3,-0.15,-1,12,10,9.1,20.9,79.1,1,"zima","torek"
"2123","Ljubljana",389,84.625,0,0.1,0.025,0,1.6,0.475,0,0,0,984.2,983.4125,983,93.7,88.6375,79.8,17.6,14.95,13.3,22.9,21.0375,19.6,35.1,117.8,8,"poletje","petek"
"2382","Ljubljana",107,18.875,0,0.6,0.275,0,2.1,1.175,0.6,0,0,989.8,989.075,988.7,96.8,94.2,90.1,9.6,7.0125,6.2,11.2,9.5625,8.5,17.4,104.85,9,"jesen","nedelja"
"2276","Ljubljana",407,106.125,0,1.3,0.8875,0.3,2.5,1.8125,1.1,0,0,986,985.4,985,88.4,83.675,67.5,10,8.4875,7.9,19.5,16.825,16,17.5,101.35,6,"spomlad","sreda"
"937","Koper",19,2.375,0,2.2,1.7375,0.9,3.6,2.8125,1.7,0,0,1030.9,1030.525,1030.2,85.6,84.225,82.9,-0.8,-2.625,-5.2,4.2,3.5625,3.2,18.6,73.6,2,"zima","sobota"
"2447","Ljubljana",17,2.125,0,4.6,3.3875,2.4,9,6.75,4.7,0,0,994,992.1125,991.1,46,42.7,39.3,-9.9,-11.125,-11.8,1.1,0.325,-0.3,17.3,68.15,11,"jesen","torek"
"1457","Ljubljana",405,88.5,0,1.4,0.85,0.5,3.5,2.1125,1.3,0,0,986,985.275,984.3,71.6,64.1375,52.9,18.1,15.8125,14.7,25.8,23.5625,21.8,28.4,141.7,8,"poletje","ponedeljek"
"1040","Koper",333,62.75,0,2.9,1.925,0.8,6.9,3.925,2.3,0.1375,1.1,1013.1,1011.45,1010.8,77.8,71.325,64.8,2.9,2.125,1.2,17.8,14.825,12.9,14.2,107.2,5,"spomlad","èetrtek"
"1237","Koper",3,0.375,0,1.7,1.3625,0.9,2.8,2.325,1.8,0,0,1020.7,1019.7625,1019.2,81.4,72.35,61.9,-4.7,-5.7,-6.4,6.7,5.075,3.7,16.3,60.6,12,"jesen","sobota"
"1266","Ljubljana",1,0.125,0,1.1,0.675,0.3,2.9,1.8125,0.9,0,0,983.9,982.5875,981.8,82.9,79.175,76.9,-2.3,-2.9875,-4.3,3.4,3.2,2.9,44.3,21.15,1,"zima","sreda"
"1680","Ljubljana",75,19,0,1.1,0.675,0.3,2.5,2.0125,1.3,0,0,982,981.4625,981,97.7,96.9,95.6,3.2,2.1125,1.8,8.2,7.975,7.6,14.9,74.7,4,"spomlad","nedelja"
"1297","Ljubljana",1,0.125,0,0.9,0.6,0.3,2.3,1.5875,1.2,2.075,16,963.3,959.4125,956.3,96.3,95.2375,94,0.3,0.2125,0,5.3,4.75,4,21.4,53.15,2,"zima","sobota"
"1074","Koper",288,79.875,0,1.8,1.3125,0.8,4,3.0125,2.4,0,0,1022.1,1021.6875,1021.2,81.4,71.4,53.9,13.4,11.625,10.6,26.1,21.1625,18.5,24.7,94.3,6,"poletje","sreda"
"1925","Ljubljana",5,0.625,0,4.2,3.35,2.1,10.9,9,7.1,0,0,983.3,981.6625,980.6,77.2,74.925,72.8,4.9,3.75,2.7,7,6.5875,6.1,18.5,54.7,1,"zima","sobota"
"2127","Ljubljana",216,42.375,0,0.3,0.0375,0,1.7,0.675,0,0,0,980.5,979.6125,979.2,80.8,76.3,67.8,15.8,15,14.5,20.4,19.325,18.3,33.4,129.15,8,"poletje","torek"
"492","Koper",520,114.75,0,2.5,1.8375,0.9,4,3.05,1.9,0,0,1011.7,1011.325,1011,73.1,65.575,51.4,9.6,4.8,3.2,20.4,15.8875,13.3,14.3,137.15,6,"spomlad","sreda"
"1047","Koper",461,104.25,0,2,1.4625,0.8,3.4,2.6875,1.6,0,0,1015.6,1014.9125,1014.4,84.3,78.1875,61.5,11.5,10.275,9.4,20.3,15.7375,13.9,17.8,140.45,5,"spomlad","èetrtek"
"958","Koper",9,1.125,0,1.9,1.3625,0.8,2.8,2.275,1.5,0,1.4,1010.8,1010.2375,1009.8,74.8,67.2625,57.7,-5.6,-7.2125,-9,5.8,4.675,3.5,18.1,84.35,2,"zima","sobota"
"1673","Ljubljana",101,20.75,0,1.1,0.4625,0.1,2.4,1.575,0.9,0,0,982,980.625,979.9,98.5,96.2125,94.3,5.5,4.3,4,10.8,10.0125,9.3,25.4,84.3,4,"spomlad","nedelja"
"2025","Ljubljana",429,84.25,0,2.6,0.875,0.3,4.8,2.3125,1.4,0,0,988.2,987.95,987.7,72.1,63.2125,53.4,5.5,4.4875,3.8,10.7,8.3125,6,16.5,135.7,4,"spomlad","sreda"
"2091","Ljubljana",497,124.875,0,1.4,0.425,0.1,3.2,2.1,1,0,0,987.6,987.3,986.9,95.2,89.95,77.3,12.3,10.475,9.9,19.3,16.95,15.3,16.6,119.5,6,"poletje","torek"
"2041","Ljubljana",468,108.75,0,1.3,0.5875,0.1,3.3,2.05,0.8,0,0,984.6,984.25,983.9,87.7,77.0375,63.5,9,5.4,4.4,15.8,12.6625,10.2,16.3,121.1,5,"spomlad","petek"
"353","Koper",1,0.125,0,2.2,1.4375,0.5,3.4,2.5,1.2,0,0,1027.1,1026.2375,1025.8,91.8,88.4875,85.6,5.6,4.05,2.9,9,8.6,8,42.4,49.25,1,"zima","sreda"
"1922","Ljubljana",1,0.125,0,0.7,0.525,0.3,1.6,1.3,0.9,0,0,994.6,993.8875,993.5,90,88.9125,87.3,-3,-5.2,-7,-1.6,-2.0375,-2.8,63.8,12.75,1,"zima","sreda"
"775","Koper",278,44.5,0,2.6,1.6125,0.5,3.7,2.65,1.3,0,0,1015.5,1014.85,1014.5,72.4,65.4875,58.8,1.2,-1.75,-3.4,10.3,8.5,7.2,20.1,106.7,3,"spomlad","nedelja"
"2144","Ljubljana",1.2,0.15,0,2,0.8125,0.3,3.9,2.1,0.8,0,0,980.6,980.3875,980.2,89,80.9375,70.4,-10.1,-11.15,-12.3,-2,-3.45,-5,27.1,56.4,1,"zima","nedelja"
"500","Koper",482,106.875,0,4.2,2.0875,0.9,6,3.4,1.7,0,0,1018.2,1017.85,1017.6,69.6,54.2625,46.4,17.4,16.0625,14.9,29.1,25.3,23.2,25.8,155.95,6,"spomlad","èetrtek"
"2443","Ljubljana",16,2,0,1,0.5875,0.2,2.6,1.6375,0.9,0,0,983.4,982.7625,982.1,96.1,95.4625,94.3,4.6,4.3875,4,11.7,11.3375,11.1,37.7,9.85,11,"jesen","petek"
"1071","Koper",256,57.375,0,2.5,1.7375,0.7,4.1,2.85,1.3,0,0.5,1016.5,1015.7125,1015.3,68.1,65.325,59.4,8.4,7.85,7.4,20.6,17.0625,15.8,10.2,90.9,6,"spomlad","nedelja"
"1659","Ljubljana",25,3.625,0,3.4,1.4,0.3,7.4,3.6875,1.4,0.025,0.2,972.8,970.6125,969.3,90.2,80.1375,74,2,1.5625,1.2,12.4,11.8875,10.7,9.9,80.4,3,"spomlad","nedelja"
"1634","Ljubljana",33,4.25,0,2.5,0.8125,0.1,5,2.3625,1.4,0,0,984.4,984.1,983.9,83.4,80.6625,76.4,-3,-3.5375,-4.2,2.9,2.425,2.1,32.7,84.45,2,"zima","sreda"
"1993","Ljubljana",218,34.625,0,1,0.6,0.3,2.1,1.6125,1,0,0,986.3,985.175,984.6,90.5,85.85,78.2,-0.1,-1.4375,-2.4,4.2,2.1,0.9,37.2,112.2,3,"spomlad","sobota"
"394","Koper",49,6.125,0,2,1.3875,0.7,3.4,2.4125,1.2,0,0,1021.1,1020.2875,1019.9,95.2,94.7875,94.2,-1.6,-2.05,-2.5,8,7.375,6.6,43.3,52.45,2,"zima","torek"
"776","Koper",96,14,0,1.7,1.0375,0.4,3,2.1,0.8,0,0,1006.4,1004.5125,1003.3,70.5,62.35,56.5,0.7,-0.6375,-1.4,11.5,10.175,9.6,29.9,114.55,3,"spomlad","ponedeljek"
"997","Koper",274,47.125,0,2,1.1125,0.8,3.6,2.3125,1.5,0,0,1012.4,1012,1011.5,88.4,86.775,79.9,7.6,7.1125,6.7,13.4,11.4625,10.4,28.3,111.75,4,"spomlad","sreda"
"276","Koper",16.3,2.575,0,1,0.6875,0.4,2.2,1.5375,0.9,0,0,1023,1022.375,1022,84.3,82.8625,81.4,7.9,7.3,7.1,18.1,17.8,17.6,25.7,81.85,10,"jesen","torek"
"2122","Ljubljana",395,86.625,0,0.4,0.1125,0,2,0.9375,0,0,0,983.9,983.4,983,97.4,91,79.2,16.5,13.925,12.9,22.7,20.7875,19.5,35.8,125.95,8,"poletje","èetrtek"
"1285","Ljubljana",2,0.25,0,0.9,0.5625,0.3,3.3,1.6875,0.9,0.4625,4.4,962.4,961.35,960.5,98,97.6625,97.1,0.4,0.1875,0,1.7,1.3375,1.1,65.7,6,1,"zima","ponedeljek"
"1319","Ljubljana",33.6,4.325,0,1.2,0.725,0.3,2.9,1.9,1,0,0,981,978.4,976.1,96.8,96.3375,95.4,-5,-6.3375,-7.7,0.4,0.225,0,42.2,33.1,2,"zima","ponedeljek"
"2120","Ljubljana",412,73.625,0,0.7,0.1375,0,2.5,0.8125,0,0,0,983.2,982.775,982.6,99.7,94.9875,85.2,14,11.7,10.9,20.8,19.05,17.9,26.8,113.5,8,"poletje","torek"
"811","Koper",211,46.625,0,1,0.675,0.3,1.6,1.3,0.9,0,0,1015.1,1014.5375,1014.2,86,81.0875,76.8,8,6.475,6,17.9,17.2,16.7,23.7,103.3,5,"spomlad","ponedeljek"
"1093","Koper",462,99.5,0,2.1,1.5875,0.9,3.2,2.8625,2,0,0,1014.3,1013.9375,1013.7,73.6,66.8125,52.8,16.6,15.625,15,29.4,24.825,22.8,26.1,143.45,7,"poletje","ponedeljek"
"182","Koper",453,96.25,0,2.4,1.9125,0.7,3.9,3.075,1.9,0,0,1021.2,1021.0375,1020.7,70.4,55.4875,36.8,12.6,9.875,8.6,25.7,21.3125,19.1,16.5,141.1,7,"poletje","sreda"
"705","Koper",1,0.125,0,1.9,1.125,0.6,3.3,2.4125,1.5,0.0125,0.1,1019.6,1018.75,1018.3,92.5,88.225,80.9,-0.6,-0.8,-1.1,9.7,8.6375,7.7,26.4,85.65,1,"zima","petek"
"1161","Koper",177,26.625,0,3.7,2.95,2,8.4,5.7875,3.1,0.4125,3.3,1009.9,1009.075,1008.4,86.2,82.1375,77.5,9.5,8.6625,7.8,21.4,20.375,19.6,7.9,94.2,9,"poletje","sobota"
"940","Koper",13,1.625,0,6.3,1.9125,0.8,9.4,3.425,1.4,0,2.4,1016.3,1015.5625,1015,95.9,88.7625,70.1,-0.5,-0.925,-1.1,12.7,10.3875,9.4,12.6,79.7,2,"zima","torek"
"1966","Ljubljana",8,1,0,1.6,0.825,0.4,3.1,1.925,1.3,0.2875,2.4,970.5,969.1625,968.6,95.2,92.0375,87.4,-2.4,-3.225,-4,3.8,3.05,2.6,20.4,65.7,2,"zima","nedelja"
"1742","Ljubljana",513,130.125,0,1.2,0.625,0.4,2.7,1.8125,0.9,0,0,981.4,981.1125,980.8,88.8,81.3,64.5,11,8.05,7.2,18.1,13.8125,11.7,27.1,129.25,6,"spomlad","èetrtek"
"1208","Koper",99,12.5,0,3,2.2625,1.8,4.3,3.6375,3.2,0,0,1021.8,1021.25,1020.8,74,71.4875,68.1,-2.1,-4.1625,-4.9,5.7,5.1625,4.4,12.5,67.1,11,"jesen","petek"
"2284","Ljubljana",487,101.125,0,1.2,0.925,0.7,2.9,2.325,1.9,0.025,0.2,973.9,973.5375,973.3,92,85.275,73.9,8.8,8.1125,7.6,20,16.55,15,21.9,73.15,6,"spomlad","èetrtek"
"41","Koper",28,3.5,0,2.9,1.7375,0.7,7.4,4.475,1.9,0,0,1009.4,1008.55,1008.1,84.8,66.5625,51.3,-7.2,-7.575,-8.1,5.9,3.8625,1.8,23.4,72,2,"zima","sreda"
"600","Koper",242,38.375,0,2.6,2.15,1.3,3.7,3.3,2.4,0,0,1028.6,1028.025,1027.7,88.3,85.35,74.9,7.3,6.7,6.2,17.6,15.05,13.9,17.6,123,9,"jesen","nedelja"
"883","Koper",422,89,0,2.3,1.8875,1.3,4.1,3.2,2.8,0,0,1011.4,1010.775,1010.3,61.9,59.0125,54.9,18.8,16.1375,15.1,29.6,26.5625,24.9,33.3,165.45,7,"poletje","ponedeljek"
"2002","Ljubljana",160,24.25,0,3.3,1.8,0.8,5.8,3.6375,1.9,0,0,970.3,968.7625,968,58.6,52.75,49.4,0.7,-0.6375,-1.4,10.4,9.65,9.2,18.9,112,3,"spomlad","ponedeljek"
"229","Koper",328,60.125,0,2.4,1.575,0.6,3.5,2.6125,1.3,0,0,1020.3,1018.8375,1018.1,82.8,78.775,64.6,12.5,10.8125,10.2,23.6,19.9875,18.7,14.7,114.2,9,"poletje","èetrtek"
"595","Koper",266,44.125,0,3.1,2.1125,1.2,4.6,3.7375,3,0,0,1017,1014.6875,1012.3,86.2,79.4,70.3,2.9,1.5625,0.5,14.2,12.15,10.4,23.9,88.65,9,"jesen","torek"
"1914","Ljubljana",3,0.375,0,1.1,0.7625,0.5,2.7,2.125,1.6,0,0,994.6,993.8875,992.7,88.3,86.4875,83.5,-14.3,-14.75,-15.1,-7.9,-9.675,-10.8,51.4,47.5,12,"zima","torek"
"603","Koper",89,13.375,0,2,1.625,1.3,3.5,2.675,2.2,0,0,1024.6,1024.05,1023.6,87.2,86.225,83.8,9,8.05,7.6,18,16.8,16.4,28.4,72.75,10,"jesen","sreda"
"328","Koper",4,0.5,0,2,1.45,1.1,3.5,2.625,2.3,0,0,1026.5,1025.2875,1024.8,94.6,94.2625,93.7,2.1,1.3875,1,4.6,3.6375,2.6,35,30.85,12,"jesen","sobota"
"1903","Ljubljana",1,0.125,0,1,0.675,0.3,3.1,1.85,0.9,0.0125,0,983.5,980.7125,978.9,98.3,97.7875,95.9,-0.7,-1.2875,-2.2,4.6,3.9375,3.5,27.1,6.05,12,"jesen","èetrtek"
"853","Koper",314,73.875,0,2.6,1.8375,1,7.1,4.4375,2.1,0,0,1013.4,1013.125,1012.8,59.3,50.7,41.8,5.1,4.4875,4,22,19.925,18.5,7.2,91.55,6,"spomlad","sobota"
"1795","Ljubljana",98,20.375,0,1.7,1,0.3,3,2.1,1.2,0.025,0.2,982.9,982.5375,982.2,92.3,89.9625,85.3,8.9,6.6875,5,15.2,14.6125,14.3,14.1,73.6,8,"poletje","petek"
"2417","Ljubljana",73,10,0,0.9,0.5,0.2,2.3,1.325,0.8,0,0,993.3,992.4375,992,97.7,95.1625,92.6,3.4,2.575,2,5.4,3.9625,2.9,34,70.95,10,"jesen","nedelja"
"2451","Ljubljana",8,1,0,0.9,0.6,0.2,1.7,1.4,0.8,0,0,988.3,987.45,987.2,91.1,88.05,82.5,-4.7,-5.7,-6.4,1.3,-0.35,-1.8,42.5,41.3,12,"jesen","sobota"
"2165","Ljubljana",14,1.75,0,1.2,0.85,0.6,2.5,1.95,1.5,0,0.9,990.6,987.9625,985.9,98.3,97.2,96.5,-3.2,-3.4875,-3.7,1.9,1.1875,0.8,15.3,37.8,2,"zima","torek"
"301","Koper",39,4.875,0,1.8,1.6875,1.3,3.4,2.7125,2,0,0,1024.5,1023.9,1023.3,75.3,72.85,67.8,1.1,-0.8,-2.7,8.6,6.9875,6.2,28.2,67.6,11,"jesen","nedelja"
"326","Koper",6,0.75,0,2.1,1.6625,0.9,3.7,2.875,1.5,0,0,1033.4,1032.825,1032.2,90,88.875,87.7,2.5,2.15,1.6,4.4,3.6375,3,27.1,37.4,12,"jesen","èetrtek"
"1900","Ljubljana",2,0.25,0,2,1.1625,0.5,3.4,2.6625,1.6,0,0,986.7,985.9375,985.5,86.6,80,75.5,1.1,0.8625,0.5,10.9,9.9,9.1,25.7,56,12,"jesen","ponedeljek"
"218","Koper",347,68.125,0,2.2,1.6625,1.2,3.9,2.875,1.9,0,0,1016.2,1015.3625,1014.9,62.4,56.5375,38.7,11.9,9.3875,8.5,25.4,19.9375,18.1,26.8,136.7,8,"poletje","petek"
"146","Koper",515,113.5,0,4.1,2.175,1,5.8,3.3625,2,0,0,1016.2,1015.6875,1015.4,75.5,67.875,58.7,11,8.875,7.8,21.4,18.7875,17,12.3,117.75,6,"spomlad","sobota"
"762","Koper",14,2.125,0,2,1.3375,0.6,4.5,2.9625,1.6,0,0,1028.1,1027.6375,1027.4,60.2,53.85,48,-2.6,-3.825,-4.2,11.1,10.1125,9.5,54.5,86.3,3,"zima","ponedeljek"
"2458","Ljubljana",15,1.875,0,0.7,0.3625,0.2,1.4,0.95,0.7,0,0,993.8,993.1125,992.6,91.3,90.675,88.8,7.7,6.9875,6.6,-2.3,-3.2625,-4.2,74.2,22.95,12,"jesen","sobota"
"1373","Ljubljana",94,15.5,0,4,2.575,0.7,8.7,5.4,2.1,4.8375,38.5,977.8,977.3625,977,96.3,93.9625,90.3,6.6,5.525,4.8,16,12.875,11.6,5.9,54,5,"spomlad","sobota"
"83","Koper",223,36.25,0,4.1,2.8,1.8,8.1,5.8625,4.2,0,0,1007.2,1006.3,1005.9,51.4,48.55,44.6,-10.5,-11.65,-12.6,3.8,2.5875,1.8,33.4,107.15,3,"spomlad","sreda"
"1554","Ljubljana",5,0.625,0,0.6,0.2625,0.1,1.4,1.2375,0.8,0,0,994.5,992.875,991.7,96,94.575,92.8,4.8,4.1625,3.4,-2.9,-3.7,-4.4,91.5,7.45,12,"jesen","sreda"
"1537","Ljubljana",46,6.625,0,2.9,1.95,1.2,4.9,3.7875,2.9,0,0,980.6,979.95,979.6,86.5,84.45,81.3,8.2,7.7,7.2,17.5,16.9625,16.5,27.8,61,10,"jesen","torek"
"2473","Ljubljana",1,0.125,0,0.8,0.55,0.3,1.6,1.3125,0.9,0,0,992.4,991.8625,991.3,96.5,95.65,93.3,1.7,1.0625,0.5,-3,-3.325,-3.7,102.5,6.25,12,"zima","nedelja"
"1650","Ljubljana",177,26.125,0,1.1,0.3625,0,2.4,1.5375,0.7,0,0,991.9,991.3625,990.9,87.8,81.675,73.2,5,4.2875,3.8,4.8,2.9,1.6,67,105.55,3,"zima","petek"
"933","Koper",5,0.625,0,2.7,1.35,0.6,4.1,2.3,1.2,0.0125,0.1,1030.2,1029.2625,1028.8,88.8,86.6625,83.3,2.6,1.7875,1.1,9.2,8.525,7.9,65.1,36.8,1,"zima","petek"
"2288","Ljubljana",183,36.5,0,2.3,1.0125,0.3,5,2.5125,1.2,1.2125,7.6,982.8,981.6125,981.1,92.6,90.3,88,7.3,6.6,5.9,15.4,14.5625,14.1,11.3,71.15,6,"spomlad","ponedeljek"
"623","Koper",46,6,0,2.4,1.475,0.6,5.1,3.075,1.8,0.025,0.2,1015.4,1013.825,1012.9,90.4,86.6375,83.9,8.7,8.0875,7.7,20.1,19.7375,19.2,23.2,82.7,10,"jesen","torek"
"1232","Koper",4,0.5,0,3.6,2.1375,0.5,8.1,4.4375,1.2,0,0,1013.6,1011.9,1011.2,91.8,76.2,53.7,-0.8,-2.5625,-4.9,11.6,10.6375,9.8,5.6,61.95,11,"jesen","ponedeljek"
"1065","Koper",179,54,0,1.7,1.25,0.5,3.2,2.4375,1.7,0,0,1006.9,1005.5875,1005,91,88.35,78.9,8.5,7.5125,6.7,19.3,17.15,16.2,7.9,102.45,6,"spomlad","ponedeljek"
"85","Koper",22.9,4.6,0,6.7,5.0625,2.9,13.4,9.6,6.2,1.2125,13.1,1007.3,1006.375,1005.7,89.5,83.825,75.6,-0.3,-0.75,-1.4,12,11.025,9.1,14.8,97.4,3,"spomlad","petek"
"1964","Ljubljana",26,3.25,0,0.6,0.45,0.3,1.5,1.0875,0.9,0,0,992,990.575,989.7,92.9,89.0375,84,1.4,0.9375,0,-1.1,-2.45,-3.3,56.5,92.1,2,"zima","petek"
"92","Koper",65.9,13.4625,0,4.2,2.775,0.8,7.5,5.2375,1.9,0.1875,1.5,1011.8,1010.3375,1009.8,78.7,72.9625,64,1.8,0.9875,0.4,15.2,13.875,12.4,20.6,108.75,4,"spomlad","petek"
"611","Koper",170,24.75,0,3.6,2.15,1.3,5.2,3.575,2.3,0,0,1018.1,1017.8625,1017.6,86.1,80.625,74.2,9,8.7875,8.5,21,19.025,17.6,18.9,101.45,10,"jesen","èetrtek"
"1362","Ljubljana",348,77.25,0,0.8,0.4875,0.1,2.2,1.5125,1,0,0,985.5,985.2,984.9,91.3,81.875,69.1,10.5,9.3625,7.9,16.1,13.275,11.5,41.3,106,4,"spomlad","torek"
"655","Koper",20,2.5,0,2.6,1.7,1.2,4,2.8625,2.3,0,0,1027.1,1026.1375,1025.9,92.9,92.1,91.3,6.8,5.7375,5,7.2,6.775,6.2,30.7,39.55,11,"jesen","nedelja"
"1529","Ljubljana",24,3.75,0,1.7,1.375,0.9,4,3.525,2.7,0.075,0.1,988.1,987.3375,987,96.4,94.0625,89.8,7.4,7.1625,7,15.6,14.7625,14.2,11.1,57.5,10,"jesen","ponedeljek"
"140","Koper",414,96,0,1.6,1.3,0.8,2.9,2.1625,1.3,0.425,1.8,1008.3,1007.6875,1007.2,92.2,88.475,75.1,3.7,2.6,1.6,15.6,14.075,13.5,7.7,106.85,6,"spomlad","nedelja"
"2362","Ljubljana",42,7.875,0,1.1,0.7,0.3,2.7,1.825,1,0.05,0.4,980,979.4125,978.8,92,90.8625,88.6,10,9.5125,8.9,18.3,17.6875,17.3,7.3,71.45,9,"poletje","ponedeljek"
"1182","Koper",44,8.125,0,3.1,2.0875,1.3,5.4,3.6,2.4,0,0,1016.9,1016.525,1016.1,74,66.0625,56.4,-0.7,-0.975,-1.4,12.5,11.0125,9.5,16.3,40.55,10,"jesen","sobota"
"2371","Ljubljana",276,49.125,0,0.9,0.3875,0.2,2,1.25,0.9,0,0,981.1,980.95,980.8,94.1,89.825,82.5,14.1,12.2625,11.5,17.8,16.2125,15.3,34.5,132.95,9,"poletje","sreda"
"2436","Ljubljana",6,0.75,0,2,1.0875,0.2,5,2.975,1.4,0.025,1.5,983.7,982.2625,981.5,85.3,78.3,71.5,1.9,0.6875,-0.3,11.1,10.2625,9.7,20.4,72.5,11,"jesen","petek"
"402","Koper",98,12.375,0,2.1,1.5875,0.6,3.5,2.6625,1.4,0,1.4,1020.3,1019.775,1019.4,79.6,76.9375,71.9,-3,-3.5375,-4.2,10.3,8.2,6.3,24,105.4,2,"zima","sreda"
"1672","Ljubljana",17,3,0,2.4,1.5,0.8,5.7,3.375,2.6,0.6875,5.5,974.5,972.7125,971.7,94.7,77.3625,56.9,5.3,4.275,2.9,13.8,12.475,11.5,29.6,61.05,4,"spomlad","sobota"
"1263","Koper",2,0.25,0,4.3,3.475,2.8,7.5,6.4375,5.4,0,0,1037.6,1036.0375,1034.4,49.4,48.5875,47.4,-5.5,-5.9875,-6.5,6.8,5.775,4.9,15.5,74,12,"zima","èetrtek"
"2073","Ljubljana",498,126.5,0,0.9,0.4375,0,2.2,1.5875,0.9,0,0,982.6,982.3375,982.2,89.9,82.975,67.3,12.4,11.025,10.2,22.4,19.025,17.1,19.2,137.55,6,"spomlad","petek"
"2078","Ljubljana",95,23.875,0,3.3,0.9625,0,6.6,2.4125,0,0.7375,2.5,984.4,983.375,983,96,92.65,87.5,7.2,6.1875,5.6,14.7,13.875,13.5,7.7,88.7,6,"spomlad","sreda"
"1113","Koper",394,81.25,0,4.8,1.9125,0.8,8.5,3.225,1.6,0,0,1014.4,1013.375,1012.7,78.1,71.5375,55.4,16.8,14.875,13.7,28.9,24.6875,23,17.3,172.35,7,"poletje","nedelja"
"2445","Ljubljana",12.9,1.6125,0,0.5,0.35,0.2,1.9,1.1625,0.9,0.025,0.2,978.8,978.075,977.5,94.3,93.5125,92.7,2.4,2.3375,2.2,8.7,8.6,8.4,37.9,62.35,11,"jesen","nedelja"
"470","Koper",102,29.375,0,2.3,1.775,1,5.3,4.4125,3.5,0.5625,4.5,1011.9,1011.2,1010.6,82.3,70.4375,55.6,1.2,0.275,-0.3,16.6,14.2625,13,7.5,85.15,5,"spomlad","torek"
"1245","Koper",0,0,0,2.4,1.7625,1.1,4,3,1.9,0,0,1025.2,1023.55,1022.2,91.8,89.625,84.9,9.2,8.275,7,7.4,4.9375,2.5,41.2,36.7,12,"jesen","nedelja"
"554","Koper",368,68.625,0,2.4,1.6375,0.6,3.9,3.025,1.7,0,0,1011.4,1011.3,1011,69.8,60.675,52.8,12.2,11.7125,11.2,27.8,24.675,22.4,28.6,107.05,8,"poletje","torek"
